N,P,K,temperature,humidity,ph,rainfall,label
23,92,21,34.103671,45.219611,5.86953,101.072025,pigeonpeas
64,62,20,20.573932,78.136121,6.813834,72.469792,maize
19,12,8,19.83762,95.296016,6.304926,119.848538,orange
24,12,51,20.224377,89.513582,7.138558,110.48142,pomegranate
16,20,5,21.285025,94.427725,6.737586,108.690354,orange
24,54,14,26.523986,71.635216,6.551709,49.622481,lentil
105,12,42,23.331684,82.140596,6.754291,57.5797,watermelon
24,57,14,30.788586,90.546077,5.43183,50.894883,mungbean
25,17,27,28.106078,92.178176,5.658194,186.044204,coconut
22,43,12,30.886226,88.161476,6.577756,42.309862,mungbean
30,10,38,28.707785,95.363898,6.216855,165.098208,coconut
26,51,17,30.690296,66.106445,7.326993,40.320402,mothbeans
21,35,20,26.378846,56.831156,6.48356,62.907277,mothbeans
42,59,45,30.519406,91.287671,5.982739,120.167075,papaya
32,16,32,27.594835,91.315892,6.597798,184.577857,coconut
85,35,38,23.079466,82.462699,6.008978,257.772999,rice
83,43,22,22.92011,58.965793,6.126499,81.118249,maize
96,19,53,23.599443,87.21381,6.70076,49.620189,watermelon
15,135,184,23.557009,79.954592,5.933019,52.762674,grapes
100,33,21,25.589507,55.769575,7.069658,122.211128,coffee
21,26,40,25.438586,89.429582,6.395081,90.033991,pomegranate
28,21,38,21.011834,93.705795,6.474796,87.26838,pomegranate
42,59,82,17.264811,14.3,6.937707,70.128253,chickpea
84,56,21,22.249396,65.843004,6.394289,93.199443,maize
24,25,28,36.835095,52.970502,5.414043,92.331155,mango
10,23,52,21.205482,92.770173,5.902205,121.188322,pomegranate
16,56,14,31.120384,83.623477,6.995672,55.245486,mungbean
102,48,21,25.348945,81.163458,7.516583,85.501964,cotton
24,41,19,29.880945,84.119341,7.262774,39.131656,mungbean
81,73,24,21.279718,66.439153,6.26677,97.558517,maize
16,66,15,20.453642,24.504554,5.947885,126.819609,kidneybeans
8,71,25,30.194492,64.86393,6.052795,173.465031,pigeonpeas
101,42,50,23.657337,77.907091,6.587075,177.308174,jute
105,35,20,24.963744,56.828329,6.663992,158.897284,coffee
113,52,23,28.290945,76.732522,7.187396,95.039324,cotton
67,59,32,28.136137,75.175664,6.781728,184.71033,jute
108,55,15,28.094915,79.429602,6.840508,98.224849,cotton
24,45,32,27.890678,58.683196,7.148084,22.649847,mothbeans
117,13,55,28.707067,82.281516,6.549563,50.284908,watermelon
75,82,43,26.38902,82.26404,5.766511,103.981105,banana
15,81,24,22.566252,59.801987,5.660095,178.334466,pigeonpeas
81,53,22,26.604552,83.019486,6.40951,91.83608,maize
15,132,202,25.669685,81.038671,6.104219,51.34342,grapes
27,24,43,37.791673,58.185741,6.210992,108.336943,mango
65,47,34,25.063906,88.204608,6.600367,239.281844,rice
14,125,168,22.12967,90.159359,5.604516,92.551859,apple
84,80,57,26.613124,76.690565,5.743938,109.614906,banana
108,32,20,19.461592,56.650448,6.29794,175.863146,coffee
25,51,9,30.927154,58.576299,7.15035,56.825636,mothbeans
32,134,185,21.411005,93.619699,5.677202,109.956476,apple
20,53,12,27.424708,86.484334,6.433831,49.56828,mungbean
108,37,18,27.495489,84.637477,7.015073,93.640172,cotton
31,11,26,31.63546,95.277132,5.537513,157.536921,coconut
101,89,36,23.781465,79.65636,6.26802,110.509628,banana
90,47,16,27.765997,72.660224,7.016365,91.143412,cotton
21,135,205,24.461067,92.134973,6.225343,122.878245,apple
11,19,51,22.547714,90.574285,6.759405,108.457337,pomegranate
93,24,34,29.465285,52.181621,6.509244,125.839664,coffee
36,69,83,20.80014,15.122607,7.644957,45.557286,chickpea
20,19,5,21.22442,97.052356,7.374552,116.997761,orange
71,56,17,31.597061,70.23138,6.774162,63.849923,blackgram
107,49,16,24.735689,77.134946,7.570052,84.954487,cotton
20,79,89,21.614955,18.225822,6.932246,82.757743,chickpea
63,37,41,26.016222,78.140306,5.748983,206.311855,rice
105,31,49,26.403126,77.028483,6.504795,166.795154,jute
41,61,50,35.310162,91.397646,6.236915,151.446725,papaya
31,66,21,24.125931,35.550773,5.725515,110.710868,pigeonpeas
112,29,38,28.205947,49.828429,6.841653,161.52079,coffee
98,17,58,24.399464,79.022519,6.492746,35.150261,watermelon
37,57,87,23.495459,16.956549,8.083339,72.625457,chickpea
51,44,41,23.057228,76.479594,6.246178,238.199539,rice
28,5,15,26.03982,91.261739,7.007516,106.320155,orange
44,65,21,30.759724,65.338207,6.396528,87.920853,blackgram
93,87,45,25.364177,84.908203,6.188204,96.31146,banana
69,18,46,25.764729,86.909277,6.981431,49.648117,watermelon
28,71,23,26.244116,54.564895,5.865533,142.440402,pigeonpeas
111,31,24,25.648625,73.907173,6.578766,78.132298,cotton
62,52,39,24.339952,75.758164,6.464655,156.130577,jute
95,34,28,25.326362,43.226547,6.416429,171.451699,coffee
22,33,17,30.33783,81.699746,6.439736,67.314248,mungbean
97,94,49,28.012269,77.670931,6.525513,127.39928,banana
21,44,23,30.032486,74.170696,6.980598,40.15585,mungbean
91,54,43,25.557126,74.643693,6.572633,160.797648,jute
20,127,205,24.946648,83.353774,5.485446,67.655085,grapes
12,10,31,31.657532,53.687581,5.670733,86.435652,mango
102,18,50,28.946838,90.369909,6.766161,23.14269,muskmelon
15,128,185,23.161782,91.294181,5.474953,96.410552,apple
121,49,20,21.770072,76.595119,7.085705,75.63157,cotton
95,25,53,27.388091,84.396703,5.621,48.340047,watermelon
107,28,33,28.591549,57.196171,6.997044,159.54751,coffee
17,68,20,24.324449,55.887349,6.664857,39.372865,lentil
18,5,6,25.948209,92.403312,7.619927,103.847176,orange
69,50,23,25.200945,45.004754,6.479163,83.693803,maize
48,59,54,37.403091,90.722685,5.790731,139.82998,papaya
29,12,39,18.626772,91.138352,6.460563,108.417914,pomegranate
55,67,63,36.001274,93.936388,6.124118,137.269054,papaya
21,34,31,26.23828,54.659268,5.860663,119.351949,mango
9,85,20,24.903249,67.993826,6.959102,45.612677,lentil
42,68,46,31.892317,92.256829,6.590747,143.010035,papaya
119,54,28,22.178375,81.563027,7.283701,62.540062,cotton
25,64,21,26.057718,57.636576,6.415936,43.797662,lentil
107,49,17,21.852368,73.689676,6.968004,110.387989,cotton
21,20,38,27.291615,90.954264,5.557244,124.450641,pomegranate
17,15,32,29.029071,94.549427,5.727152,167.725964,coconut
63,42,14,24.229106,59.888306,5.203132,94.829255,maize
80,48,47,23.47092,78.497527,6.222283,263.720811,rice
85,28,34,28.794657,76.431189,6.800172,158.822969,jute
18,44,20,30.226997,45.832299,7.116663,54.477631,mothbeans
10,22,35,36.163451,49.220512,6.115317,100.722787,mango
12,121,189,25.662124,87.5072,6.071293,73.823248,grapes
119,54,23,27.578501,84.192943,6.362262,70.281526,cotton
24,19,23,28.981372,93.527603,6.351583,146.755644,coconut
57,43,26,20.235721,63.883283,6.471649,68.885097,maize
97,8,51,30.935868,91.260332,6.130634,26.278507,muskmelon
85,26,51,27.049668,93.331321,6.012749,20.2,muskmelon
25,23,14,26.429817,92.61584,7.119918,76.25142,orange
17,73,22,22.70968,58.731492,7.229792,86.236137,mothbeans
24,56,16,30.027721,82.568124,6.50461,57.575935,mungbean
115,49,26,20.638628,74.830321,6.907247,72.253435,cotton
15,17,8,18.707995,90.940812,6.253502,105.53141,orange
24,25,33,33.564824,46.479392,6.335437,74.946606,mango
89,49,48,23.380123,84.016186,6.501768,202.804223,rice
58,42,22,23.885312,47.772879,6.616764,47.960391,maize
15,71,29,31.447137,60.888658,5.287124,146.034644,pigeonpeas
20,21,38,29.855054,57.61006,5.845977,127.801743,mango
55,78,93,23.649705,18.426175,6.849293,67.743671,chickpea
107,29,30,25.984523,54.672392,7.014262,148.98675,coffee
17,9,9,21.710357,96.103858,6.265598,105.527509,orange
21,24,22,26.670027,53.549637,6.01785,122.014462,mango
29,129,196,22.905366,82.523582,5.651118,67.764597,grapes
73,50,44,24.794195,82.481183,6.419409,182.638393,rice
96,93,50,25.164145,87.266372,5.529109,127.175931,banana
78,61,32,22.685077,80.965227,6.165757,180.364092,jute
118,85,66,25.880654,78.58296,5.386926,125.18407,banana
14,73,19,17.525541,54.486602,6.014158,145.17036,pigeonpeas
23,8,16,23.621706,90.599649,6.733987,87.622218,orange
66,60,77,14.323418,19.657463,7.038493,75.44411,chickpea
89,14,59,24.068943,86.525282,7.460633,37.049148,watermelon
16,99,11,27.38162,55.653288,6.327668,34.850364,lentil
68,59,34,26.013436,79.318463,7.359677,126.836738,jute
13,56,7,22.003898,77.189114,7.285662,47.361472,lentil
24,125,197,23.13761,92.782818,6.084974,125.444672,apple
116,29,31,22.217718,50.832149,7.19605,144.273303,coffee
28,36,25,32.65013,88.587185,6.578574,47.830812,mungbean
30,69,25,20.626974,22.898879,5.386095,99.067851,kidneybeans
73,39,45,26.043061,82.511901,7.234042,200.770827,jute
59,64,47,30.155901,89.586379,7.241381,148.01027,papaya
38,44,63,19.088584,19.280466,7.508449,85.856973,chickpea
19,9,5,25.228361,94.154527,6.690867,88.841066,orange
82,16,47,26.30059,91.147411,6.296042,53.177317,watermelon
88,11,55,30.735914,89.288504,6.188919,37.632173,muskmelon
64,42,19,20.310531,57.068861,6.36544,60.597739,maize
115,51,10,27.739077,80.175626,7.169508,64.941141,cotton
8,54,21,23.090038,56.914075,6.525464,150.567755,pigeonpeas
112,42,28,23.015523,78.151355,5.974456,93.307297,cotton
20,12,30,30.360366,91.577994,5.944335,163.484747,coconut
10,56,13,26.419613,88.755923,6.907548,38.323477,mungbean
18,66,20,24.501889,52.731552,6.952999,54.901868,lentil
108,28,28,24.488844,63.50983,6.965451,181.158684,coffee
18,52,17,26.888344,58.352943,6.430971,50.093944,mothbeans
69,49,30,24.68895,77.023467,6.674241,160.941135,jute
129,45,23,24.400987,79.395209,6.918673,80.696992,cotton
25,25,40,20.322454,86.965491,6.330862,105.990838,pomegranate
19,57,10,30.825339,41.822661,6.230818,121.263077,pigeonpeas
28,16,30,29.950494,92.849802,5.906014,135.399831,coconut
46,72,47,33.30874,87.688162,6.389255,128.536871,papaya
81,45,54,25.392235,81.628311,6.879885,145.892003,jute
19,38,34,32.886737,60.310848,6.22312,81.163674,mango
81,51,12,24.78313,56.229799,6.217042,32.921577,maize
74,20,45,22.661218,80.008934,6.901638,211.379495,jute
115,52,17,26.168831,70.316459,7.241851,81.755031,cotton
103,15,53,25.364327,84.057916,6.60751,33.062249,watermelon
23,62,18,33.473183,50.322899,5.908312,154.864452,pigeonpeas
109,29,32,22.407617,59.073013,6.695599,149.946788,coffee
8,10,38,20.437282,84.275297,6.408936,92.028581,pomegranate
106,30,31,25.608559,54.600749,7.702701,127.291346,coffee
16,54,23,29.810808,82.29088,6.988761,46.301691,mungbean
55,66,56,36.145007,91.008381,6.742602,171.94752,papaya
107,12,45,20.954271,83.731757,6.089099,36.552343,watermelon
25,57,17,25.268899,59.827568,5.122276,179.705919,pigeonpeas
104,9,47,27.450314,79.03954,6.585993,62.323486,watermelon
91,54,28,26.105992,57.140101,5.281897,110.034826,maize
22,27,35,29.433233,63.517135,5.640069,99.641018,mango
27,118,205,23.623329,84.55082,5.664443,70.072987,grapes
16,45,23,29.815526,88.245414,7.082108,65.127664,mungbean
78,52,20,22.36522,66.004612,5.692622,107.812925,maize
53,71,15,28.353566,67.728191,7.155443,74.099331,blackgram
11,136,190,25.89071,92.795693,5.636563,115.40508,apple
107,39,23,22.029976,80.887762,7.099566,82.848629,cotton
11,8,42,22.470126,90.126365,6.382291,126.641662,pomegranate
88,49,23,15.506298,69.41992,6.054863,64.567719,maize
18,22,10,18.873812,92.936704,6.922957,86.444058,orange
18,89,11,25.482284,65.871667,7.681167,58.227079,lentil
20,23,41,29.580944,95.84846,5.867346,187.952528,coconut
36,60,77,17.168948,14.48239,7.462821,73.247161,chickpea
42,77,69,20.57835,16.571171,7.583322,62.917503,chickpea
31,67,16,32.430267,74.642603,7.246769,84.315656,blackgram
22,68,10,25.225876,49.951755,5.969276,163.742884,pigeonpeas
58,71,21,22.414759,70.109842,6.516888,82.590024,maize
13,125,205,24.718282,81.810934,5.538688,79.400042,grapes
52,60,75,20.486804,14.77478,7.76925,68.113701,chickpea
106,20,57,29.266262,93.482181,6.498117,20.2,muskmelon
22,65,17,25.604367,65.354697,6.441136,57.632432,lentil
35,58,79,21.337994,20.697124,7.45084,80.003106,chickpea
85,7,66,26.107903,93.979889,5.949086,20.2,muskmelon
59,58,53,33.518806,93.741374,6.831037,164.361849,papaya
13,13,10,24.968486,90.172788,6.77933,106.792426,orange
39,67,19,32.09483,52.87173,6.213015,66.349918,blackgram
32,59,66,35.169237,94.483466,6.366855,133.735626,papaya
86,30,26,22.671237,61.34768,6.579657,150.88591,coffee
16,30,22,29.97711,38.040858,5.389912,106.456954,mango
16,13,12,19.942644,91.017569,7.327197,95.270614,orange
80,13,52,29.64563,90.974617,6.455454,24.378362,muskmelon
8,63,20,19.000886,24.889408,5.834023,95.255942,kidneybeans
18,129,202,19.990814,80.401646,6.099828,67.666591,grapes
61,62,51,35.482565,92.697521,6.680672,113.575616,papaya
14,66,12,25.827236,67.529727,7.189837,41.36413,lentil
19,130,195,23.893488,93.909885,6.381421,86.806791,apple
26,49,21,32.39039,86.01447,6.898322,48.908339,mungbean
78,43,44,22.579638,79.6025,7.163767,208.33504,rice
15,58,9,29.34356,86.005257,5.879857,56.050935,mungbean
12,17,9,26.692902,92.101067,6.864007,110.165372,orange
17,119,202,23.052198,83.492601,6.267552,66.124751,grapes
77,48,50,25.423251,81.350215,6.052951,196.741506,jute
19,131,198,20.618526,95.550661,6.066392,118.90058,apple
24,18,28,24.950886,99.133919,6.422622,167.255986,coconut
36,31,17,27.317412,42.93198,6.165631,80.34593,mango
105,37,34,27.350834,61.032173,6.789039,128.063262,coffee
16,18,11,23.790799,91.538683,7.978308,101.249048,orange
110,47,27,21.495594,85.733036,6.908011,82.963856,cotton
19,59,26,28.938605,83.614737,6.853681,31.793328,mungbean
27,49,23,30.068006,82.702019,6.3086,53.704387,mungbean
23,145,205,24.488164,82.297793,5.892775,68.450491,grapes
15,67,17,20.781178,14.942099,5.732798,122.70463,kidneybeans
24,38,22,29.3211,79.033147,6.352696,41.257895,mungbean
126,17,34,26.595341,89.319505,6.480014,26.708028,muskmelon
121,8,42,30.936676,94.679285,6.341347,27.846361,muskmelon
32,66,19,29.855828,58.248814,7.659275,65.873637,blackgram
34,119,183,26.267098,84.843449,5.970384,68.183374,grapes
54,64,49,31.486684,93.880842,7.310486,109.160551,papaya
24,19,57,22.722541,83.447227,5.86003,135.680082,pomegranate
108,22,57,22.605105,84.836937,5.379235,66.379054,watermelon
111,22,45,31.511295,92.883465,7.162996,24.193574,muskmelon
75,22,43,28.546269,92.320042,6.338124,33.93998,muskmelon
95,7,55,29.245036,87.588593,6.211898,20.2,muskmelon
88,23,46,23.030782,78.753769,6.104026,161.497853,jute
21,145,189,21.409389,91.882164,5.973469,127.34208,apple
12,16,5,26.812336,90.943115,7.034138,135.056827,orange
95,18,33,27.544494,83.908717,6.668107,46.223154,watermelon
109,32,30,24.246905,48.759378,6.947012,153.263642,coffee
106,26,29,25.595211,54.811158,7.218083,159.489562,coffee
20,16,12,25.084279,86.266494,6.953572,102.604137,orange
105,89,44,27.652918,81.826005,6.766904,98.832663,banana
40,64,17,29.277193,70.722083,6.462159,41.85842,blackgram
26,145,195,21.224431,94.658526,5.955821,139.359422,apple
23,12,39,25.230064,94.292581,6.093139,147.95427,coconut
51,64,52,36.057983,88.440811,6.211481,123.600086,papaya
36,27,41,33.14399,51.319857,4.622743,113.542938,mango
108,78,70,31.287058,76.356013,5.914563,92.007087,banana
23,43,16,26.664192,56.991531,6.902379,60.283294,mothbeans
21,19,5,25.840016,89.991709,6.861,114.987996,orange
54,75,56,36.64086,92.493873,6.576741,142.445827,papaya
117,43,18,25.746415,89.048176,7.202691,105.339944,cotton
58,51,34,22.761649,84.15564,6.195993,226.713607,rice
125,78,59,28.670658,79.115045,6.39416,92.565922,banana
28,51,24,27.660976,60.888397,6.959261,23.454603,mothbeans
11,54,10,21.061223,83.903742,6.286993,49.699505,lentil
107,11,55,27.441532,92.542957,6.265943,29.254315,muskmelon
23,10,18,27.256587,94.057872,5.451213,177.299917,coconut
73,77,43,27.436095,75.858508,5.705575,126.133565,banana
26,75,81,20.581434,17.70138,6.67165,80.018082,chickpea
33,69,13,19.113754,21.47153,5.684277,96.740044,kidneybeans
30,87,16,26.939283,69.411611,6.5464,41.651829,lentil
21,82,15,19.54048,22.233851,5.175112,69.28267,kidneybeans
67,34,23,27.865609,53.87796,7.467699,119.782619,coffee
86,84,51,24.648732,81.00715,5.405926,80.506148,banana
87,15,51,34.528218,92.928045,6.345866,25.273348,muskmelon
22,16,38,23.882894,92.559219,6.069667,123.750219,pomegranate
10,140,205,25.197387,93.055109,5.690737,126.116883,apple
29,17,37,26.311423,96.074238,5.307009,197.212536,coconut
20,65,25,22.265635,63.086798,6.541858,32.05521,lentil
24,70,48,30.457089,91.739986,7.263618,110.783083,papaya
21,68,15,25.156793,69.890695,6.809008,71.266093,mothbeans
18,82,19,29.89741,61.200086,7.649492,68.235234,blackgram
20,17,22,30.597295,97.100274,6.15276,179.036321,coconut
30,76,79,19.776575,22.603572,7.578782,69.872326,chickpea
70,27,39,25.10593,76.67782,6.322074,198.864256,jute
49,72,45,32.838413,95.969118,7.067704,143.000276,papaya
33,75,18,17.422788,22.441909,5.738138,103.764716,kidneybeans
23,69,18,31.370475,40.746965,6.360929,110.22124,pigeonpeas
17,16,9,21.324463,93.057622,7.69172,84.847373,orange
24,78,15,18.720544,20.228095,5.602368,93.851539,kidneybeans
10,138,200,19.452742,95.684626,6.128943,122.559816,apple
14,19,25,27.442383,56.526074,5.724324,75.045256,mango
91,24,63,29.831266,91.757407,6.05624,22.615133,muskmelon
69,33,39,19.665774,77.175209,6.921987,197.500737,jute
25,29,28,30.140773,46.164619,5.047885,101.331419,mango
87,7,61,20.950842,86.750476,6.346966,51.435419,watermelon
92,57,38,25.080288,81.550688,6.880486,214.614627,rice
68,48,43,23.321295,80.024437,7.296906,169.001577,jute
18,19,24,29.456589,24.267889,5.673328,96.426825,mango
26,69,20,35.685781,60.869654,5.763014,163.885976,pigeonpeas
21,73,21,21.485837,26.875861,5.594621,114.58883,kidneybeans
43,54,19,30.743663,58.607127,6.725952,79.204713,blackgram
47,60,19,30.84172,66.23189,7.610811,64.190724,blackgram
110,94,42,28.328502,73.663242,5.138835,101.381935,banana
20,68,15,25.099644,54.107452,7.53656,31.489615,lentil
30,58,20,21.752094,24.355363,6.076524,111.846757,kidneybeans
100,100,45,25.54356,82.746082,6.713162,107.041949,banana
20,135,205,21.145409,80.900857,5.725962,85.028068,grapes
18,85,16,21.990535,49.580894,5.717184,210.589161,pigeonpeas
5,64,22,22.266212,57.909523,6.48759,26.303439,lentil
22,20,51,19.101168,94.297684,6.184484,102.531998,pomegranate
132,40,15,24.818298,76.8252,6.547757,71.555549,cotton
45,62,91,20.122968,16.718018,7.166472,77.83222,chickpea
80,33,27,12.530101,83.327541,6.238003,95.58583,maize
19,140,201,20.828664,93.064067,6.368706,115.380047,apple
30,49,20,30.07364,71.105292,7.367182,70.481055,blackgram
30,144,194,21.464384,90.446973,5.546546,118.263017,apple
21,20,21,31.40728,52.449693,6.094053,93.026176,mango
80,74,32,27.164665,80.368605,5.365662,97.030494,banana
13,127,205,24.762634,92.690324,5.89008,97.078206,apple
115,48,18,23.108491,76.435806,7.002674,83.897755,cotton
92,38,57,25.650239,88.009428,6.139266,205.636869,rice
26,68,28,31.658397,70.277728,7.91837,38.639921,blackgram
87,12,53,31.717838,92.574683,6.331276,39.905192,muskmelon
88,14,49,26.123372,87.829818,6.693894,59.026824,watermelon
91,33,30,25.539462,69.267981,7.86827,153.706259,coffee
112,13,51,26.247326,89.371931,6.590812,54.052595,watermelon
71,41,39,27.269488,81.323685,7.244415,179.303419,jute
52,86,91,18.477946,14.3,7.143341,73.860763,chickpea
69,44,40,25.335027,81.083493,6.054439,198.990628,jute
22,43,22,26.582443,84.636158,6.302854,54.084243,mungbean
30,140,186,25.695312,82.813477,6.476534,57.304737,grapes
66,42,42,27.800681,74.093289,6.440747,166.043558,jute
22,47,16,28.299049,79.929058,6.755458,21.861464,mungbean
28,141,177,21.494418,90.20861,6.009551,102.181257,apple
31,136,193,24.274919,79.357578,6.088972,75.334475,grapes
19,25,36,24.938043,94.878712,6.135533,145.654695,coconut
8,52,16,28.182388,53.693083,6.324545,46.970314,mothbeans
53,59,20,21.812776,57.253244,5.123555,68.931643,maize
24,14,30,27.271379,93.168816,5.159365,237.631778,coconut
23,21,49,23.742342,92.566198,6.04048,107.366478,pomegranate
77,71,38,21.248976,76.981717,6.695364,156.365643,jute
91,89,66,26.774646,78.723613,5.988713,101.373293,banana
21,77,16,24.19224,38.937259,4.958671,127.489516,pigeonpeas
27,67,18,25.803033,49.691296,7.984085,75.034671,blackgram
77,38,25,24.890314,89.021363,6.617344,250.144051,rice
22,57,18,28.796146,62.463354,5.310139,113.85037,pigeonpeas
21,28,31,27.553104,50.631179,5.398368,96.751438,mango
17,13,29,26.341889,82.945283,7.077419,80.685727,pomegranate
25,134,190,25.033204,82.097213,6.130069,59.830543,grapes
27,136,185,21.921823,92.264144,5.922955,120.038177,apple
55,70,13,31.510341,76.222582,7.162376,53.026816,blackgram
15,15,10,25.508154,93.213953,7.092659,121.917611,orange
81,35,17,21.599182,67.570858,5.921254,114.615017,maize
81,27,27,28.555485,73.143622,6.877608,135.041961,coffee
86,20,52,30.173527,94.384381,6.031271,20.2,muskmelon
24,61,19,21.229212,23.020896,5.81863,129.61749,kidneybeans
23,135,205,26.856242,86.160555,6.142929,77.340228,grapes
16,72,29,26.335267,39.316769,5.53706,136.645299,pigeonpeas
91,31,34,24.299101,43.763321,6.435921,133.78312,coffee
20,33,11,24.36483,91.78072,6.509786,138.628381,orange
79,85,47,23.728462,78.899217,5.735666,126.434007,banana
29,26,34,30.162709,48.015946,5.802553,91.672055,mango
17,131,200,21.582793,78.530415,5.994205,81.764474,grapes
18,68,25,22.468636,65.194625,6.957371,62.996942,lentil
